Video ID,Title,Category,Views,Duration,Likes,Comments,Uploaded Date,Date,Tags,Channel Title,Channel Total View,Channel Subscribers,Channel Video,Channel Keywords
IWnj91xAq7o,魔法騎士レイアース新アニメ化プロジェクト始動TVアニメ30周年新アニメ化プロジェクト始動PV,Film & Animation,1030022,1~5min,30511.0,2709.0,2024-07-02,2024-07-03,"['トムスエンタテインメント', 'TMS', 'アニメ', 'CLAMP', 'レイアース', '魔法騎士レイアース', '講談社', 'anime', 'CLAMP展', 'マジックナイト', 'マジックナイト レイアース']",TMSアニメ公式チャンネル,224936808,651000,659,"['トムスアニメ', 'トムス', 'TMS', 'アニメ', '無料', '本編配信']"
2TFl5kqVV-4,お別れすることになりました,People & Blogs,733232,5~10min,8596.0,1108.0,2024-07-01,2024-07-03,"['沖縄', 'カップル']",カケルノノカ,727129,208000,2,
keBw9DL3p9Q,道路に弱っている子猫がいたので救出したんですが,People & Blogs,232012,30~60min,13089.0,957.0,2024-07-02,2024-07-03,"['動物', '生き物', '猫', '犬', '子猫', 'キジトラ', '子猫救出', '子猫保護', '可愛い', '癒し動画', '可愛い動画', '黒猫', 'ペット', 'お世話', '遊び', 'ベッド', '古民家', 'スローライフ', '猫と島くらし', 'island life', 'island living', 'pet', 'cat', 'cats', 'dog', 'animals', 'cute', 'help kitten', 'kitten', 'kitty', 'kitten rescue', 'タイピー', 'タイピー日記', 'youtube', 'ユーチューバー', 'ポン吉', '金姫', 'きん姫', 'キャットタワー', 'テリトリー', '侵入', 'play', '野良猫', '元野良猫', '遊', '成長', 'りん', 'ぶりりん', '初めて', '遊ぶ', '仲良し', 'イチャイチャ', 'エンジンルーム', 'かまってちゃん', '人見知り', '家族', 'ソラン', '家', 'cold', '再会', '赤ちゃん', '逆戻り', 'お出かけ', '海', '散歩', '脱走', 'やんちゃ', 'ウロウロ', 'イタズラ', '朝', 'ぽん吉', '返事', '見知らぬ猫', '元気', '家庭菜園', '野菜', '迷子', '迷い猫', '捕獲', '保護', '爪切り', '挑戦', '畑作り']",タイピー日記/taipi,587318443,699000,1882,"['釣り', '車', '犬', '車中泊', '料理', 'car', 'dog', 'spending', 'the', 'night', 'in', 'car', 'fishing']"
zSm6t7NzTxk,劇場版鬼滅の刃無限城編特報,Film & Animation,4878085,1~5min,92487.0,,2024-06-30,2024-07-03,"['鬼滅の刃', '無限城編']",アニプレックス チャンネル,2908032520,2900000,10491,"['アニプレックス', 'ANIPLEX', 'アニメ', '映画', 'ゲーム', '舞台', 'グッズ']"
M83Xe76VYOg,結婚式の話,Gaming,237562,10~30min,9246.0,853.0,2024-07-02,2024-07-03,"['霜降り明星', 'せいや', '無限芸', '#イニミニチャンネル', '#粗品', '#せっせっせいや', '#しもふりチューブ', 'モノマネ', 'あるある', '薄毛', 'AGA', 'せいや', '結婚式', 'せいや結婚式', 'モノマネ', 'あるある', '霜降り明星']",霜降り明星せいやのイニミニチャンネル,168340400,481000,735,
t2zKs3-xUwc,わーい収益化記念歌枠ですルンルンにじさんじ,Music,259991,30~60min,17129.0,618.0,2024-07-02,2024-07-03,"['Vtuber', 'にじさんんじ', '新人Vtuber']",ルンルン / Lunlun【にじさんじ】,4351933,243000,18,
vujs9MDMh5Y,実はある事で悩んでました,Entertainment,294390,10~30min,8740.0,1207.0,2024-07-02,2024-07-03,"['アイドル', 'AKB48', 'チーム8', '競艇', 'ボートレース', 'ギャンブル', '尼崎', '立ち飲み', '福留', 'お笑い', 'ノブロックTV', '佐久間宣行', '尼崎', '福留光帆', 'ボートレース']",福留光帆,9327319,206000,44,"['AKB48', 'アイドル', '競艇', '尼崎', 'ボートレース', '赤羽', '立ち飲み', 'ギャンブル', 'チーム8']"
ARMAzU6yMKI,速報ダイジェストフランスとベルギーの強豪対決終了間際に劇的な展開がUEFA EURO 2024 ラウンド16 フランスvsベルギー,Entertainment,585481,5~10min,2258.0,237.0,2024-07-01,2024-07-03,"['ABEMA', 'W杯', 'ワールドカップ', 'FIFA', 'FIFA World Cup', 'FIFA World Cup 2022', 'サッカー', '日本代表', '本田圭佑', '稲本潤一', '岡崎慎司', '乾貴士', '中山雅史', '鈴木隆行', '森島寛晃', '中田英寿', 'ヒデ', '中村俊輔', '俊輔', 'しゅんすけ', '玉田圭司', '遠藤保仁', '香川真司', '大迫勇也', '大迫半端ないって', '原口元気', '川島永嗣', '長友佑都', '長谷部誠', '宮本恒靖', '大久保嘉人', '吉田麻也', '川口能活', '小野伸二', '中澤佑二', '山口蛍', '中田浩二', '三都主アレサンドロ', '駒野友一', '柳沢敦', '三笘薫', 'オナイウ阿道', '坂元達裕', '稲垣祥', '中谷進之介', '山根視来', '川辺駿', '小川諒也', '田中碧', '古橋亨梧', '板倉滉', '中山雄太', '久保建英', '橋本拳人', '鎌田大地', '冨安健洋', '守田英正', '堂安律', '佐々木翔', '中島翔哉', '伊東純也', 'バルセロナ', 'リヴァプール', 'レアルマドリード', 'チェルシー', 'バイエルンミュンヘン', 'アーセナル', 'マンチェスターユナイテッド', 'マンU', 'ユヴェントス', 'ACミラン', 'リオネル・メッシ', 'メッシ', 'クリスティアーノ・ロナウド', 'ロナウド', 'ネイマール', 'キリアン・エムバペ', 'ロベルト・レヴァンドフスキ', 'モハメド・サラー', 'ディディエ・ドログバ', 'ABEMA', 'UEFAEURO2024', 'アベマでEURO2024全試合無料生中継', 'アベマで無料ダイジェスト配信中', 'euro2024']",ABEMA サッカー 【公式】,38406834,241000,623,
BryspbM6s3E,UNDEAD,Music,1209139,1~5min,40888.0,1682.0,2024-06-30,2024-07-03,"['YOASOBI', 'Ayase', 'UNDEAD']",YOASOBI - Topic,1591976038,183000,103,
qNxnTWkhCdA,7月期月9ドラマ海のはじまり第2話・予告78月よる9時放送,Entertainment,324000,< 1min,4753.0,,2024-07-01,2024-07-03,"['フジテレビ', '海のはじまり', '月9ドラマ', '月9', '家族', '目黒蓮', '有村架純', '泉谷星奈', '木戸大聖', '古川琴音', '池松壮亮', '大竹しのぶ', '海のはじまり', '月9ドラマ', '月9', '家族', '目黒蓮', '有村架純', '泉谷星奈', '木戸大聖', '古川琴音', '池松壮亮', '大竹しのぶ']",フジテレビ公式,230081730,447000,2341,"['フジテレビ', 'fujitv', 'フジ', 'TV', 'テレビ', 'ミトカナイトフジ']"
eJCHKjt0MPw,BABYMONSTER  FOREVER MV,People & Blogs,29878510,1~5min,1405351.0,97592.0,2024-06-30,2024-07-03,"['BABYMONSTER', '베이비몬스터', '베몬', 'BABYMON', 'BAEMON', '하람', '아현', '루카', '치키타', '파리타', '로라', '아사', 'HARAM', 'AHYEON', 'RUKA', 'CHIQUITA', 'PHARITA', 'RORA', 'ASA', 'BABYMONSTER', '베이비몬스터', 'DigitalSingle', 'FOREVER', 'MV', 'OUTNOW', 'YG']",BABYMONSTER,2146106899,6230000,256,"['YG', 'Entertainment', 'YG', '와이지', 'K', 'pop', 'BABYMONSTER', '베이비몬스터', '베몬', '하람', '아현', '치키타', '아사', '로라', '루카', 'HARAM', 'AHYEON', 'CHIQUITA', 'ASA', 'RORA', 'RUKA', 'PHARITA', '파리타', 'RAMI', '라미']"
I3NwBMu9aBE,BEFIRST X ATEEZ  HushHush Official Audio,Music,776964,1~5min,54897.0,4222.0,2024-06-30,2024-07-03,"['SKY-HI', 'スカイハイ', 'すかいはい', '日高', 'ヒダカ', 'ひだか', '日高光啓', 'AAA', 'トリプルエー', 'すっきり', 'ｽｯｷﾘ', 'sukkkiri', 'THEFIRST', 'ザファースト', 'ｻﾞﾌｧｰｽﾄ', 'ざふぁーすと', 'BMSG', 'ビーエムエスジー', 'ﾋﾞｰｴﾑｴｽｼﾞｰ', 'びーえむえすじー', 'ボーイズグループオーディション', 'ざすと', 'ザスト', 'ｻﾞｽﾄ', 'BEFIRST', 'ﾋﾞｰｽﾄ', 'ボーイズグループ', 'ﾎﾞｰｲｽﾞｸﾞﾙｰﾌﾟ', 'Boysgroup', 'BE:FIRST', 'JUNON', 'RYUHEI', 'LEO', 'SOTA', 'RYOKI', 'MANATO', 'SHUNTO', 'ジュノン', 'ｼﾞｭﾉﾝ', 'リュウヘイ', 'ﾘｭｳﾍｲ', 'レオ', 'ソウタ', 'ﾚｵ', 'ｿｳﾀ', 'リョウキ', 'ﾘｮｳｷ', 'マナト', 'ﾏﾅﾄ', 'シュント', 'ｼｭﾝﾄ', 'BESTY', 'yt:cc=on', 'ATEEZ', 'BESTINY', 'エイティーズ', 'Hush', 'Hush-Hush', 'hushhush', 'ハッシュ', 'ハッシュハッシュ', 'ATINY', 'BF_ATEEZ_HushHush', 'BESTINY', 'BEFIRST', 'ATEEZ', 'HushHush', 'BMSG', 'BME', 'BESTY', 'BEFIRSTXBESTY']",BE:FIRST Official,615062197,298000,500,
om_JWa5XiUw,わしゃがなTVおまけ動画その444大塚明夫さんのここでしか聞けない話中村悠一マフィア梶田大塚明夫,Entertainment,256267,10~30min,9300.0,304.0,2024-07-01,2024-07-03,"['4Gamer', '4GamerSP', 'iOS', 'iPhone', 'iPad', 'Android', 'Game', 'ゲーム', 'smartphone', 'スマートフォン', 'スマホ', 'gameplay', 'Japan', 'プレイ動画', 'ゲーム実況', 'フォーゲーマー', 'わしゃがなTV', '中村悠一', 'マフィア梶田', '大川ぶくぶ', '4GamerSP']",4GamerSP,116997592,167000,2642,"['4Gamer', 'gameplay', 'ゲーム実況', 'GAME', 'Japan', 'Japanese', 'プレイ動画']"
jNIkhZxE9vM,先進レーダ衛星だいち4号ALOS4H3ロケット3号機打上げライブ中継,Science & Technology,442038,1~10hrs,12775.0,197.0,2024-07-01,2024-07-03,['JAXA'],JAXA | 宇宙航空研究開発機構,155369057,399000,2287,"['宇宙航空研究開発機構', 'Japan', 'Aerospace', 'Exploration', 'Agency', 'JAXA', 'ジャクサ', '宇宙', 'ロケット', '人工衛星', '探査機', 'space', 'rocket', 'satellite']"
mS8M9TYnNSs,初めて銀座のパン屋さんに行った韓国人のパン職人が衝撃を受けた日本のベーカリー文化に驚いた,People & Blogs,258860,10~30min,7993.0,303.0,2024-07-01,2024-07-03,"['韓国人', '韓国人ユーチューバー', '韓国人彼氏', '韓国人 日本語', '韓国人男性', '韓国人 vlog', '韓国人 日本旅行', '日本旅行 外国人', 'パン屋', 'スウィーツ', '銀座 ランチ', '銀座 デザート', '日本料理', '日本料理 海外の反応', '海外の反応', '日本の食べ物', '日本の食べ物 韓国人', '外国人の反応', '韓国人の反応', '木村屋 あんぱん', '人生初の日本', '人生初日本', '韓国語', '韓国人', '日本旅行', '日本料理', 'スイーツ']",さんぷんちゃん,106099767,123000,1150,"['韓国人', '韓国', '韓国人男性', '韓国人', '日本語', '韓国人ユーチューバー', '韓国人YouTuber', '日本生活', '日本生活', '韓国人', '日本生活', 'vlog', '日本生活', '外国人', 'ラーメン', '日本食', '外国人', '日本食', '外国人', '食べてみた', '日本', '外国人', '反応', '日本の食べ物', '外国人', '日本人', '外国人', '韓国人', '日本人']"
1ik0SeYVRvQ,公式ちいかわ第181話缶クッキー1週間限定配信79 火AM759まで,Entertainment,902515,1~5min,36684.0,1053.0,2024-07-01,2024-07-03,"['ちいかわ', 'アニメちいかわ', 'めざましテレビ', 'フジテレビ', 'アニメ', '新作アニメ', 'ショートアニメ', 'すみっこぐらし', 'モルカー', '声優', '小澤亜李', '井口裕香', '杉田智和', '東地宏樹', '松岡禎丞', '内田雄馬', '淺井孝行', 'かわいい', '癒し', '昼寝', '朝', '考察', '討伐', 'ねこ', 'ウサギ', 'キッズ', '子供', 'ドラえもん', 'アンパンマン']",めざましテレビチャンネル,135974737,574000,351,"['めざましテレビ', '永島優美', '三宅正治', '久慈暁子', '井上清華', '生田竜星', '藤本万梨乃', '永尾亜子', '鈴木唯', '軽部真一', '堤礼実', 'フジテレビ', 'テレビ', 'アナウンサー', '女子アナ']"
dT4qG6x6Qfo,INI  Walkie Talkie Performance Video,Entertainment,1363116,1~5min,24147.0,2933.0,2024-06-30,2024-07-03,"['INI', 'アイエヌアイ', 'PRODUCE101', '아이앤아이', '池﨑理人', '尾崎匠海', '木村柾哉', '後藤威尊', '佐野雄大', '許 豊凡', '髙塚大夢', '田島将吾', '西洸人', '藤牧京介', '松田迅', 'INI', 'INI_THE_FRAME', 'INI_LOUD']",INI,511381790,550000,656,"['INI', '池', '理人', '尾崎匠海', '木村柾哉', '田島将吾', '後藤威尊', '佐野雄大', '許豊凡', '髙塚大夢', '西洸人', '藤牧京介', '松田迅', 'プデュ', '日プ', 'PRODUCE', '101', 'JAPAN', 'PRODUCE', '101', 'アイエヌアイ', 'Brighter', 'Rocketeer', 'We', 'Are', 'CALL', '119', 'INIフォルダ']"
dXkjT_zLYhY,イカれたおばさんが電車で犬を放つアニメ,Comedy,202541,1~5min,8141.0,451.0,2024-07-01,2024-07-03,,はじめまして松尾です,693175981,1280000,274,
ohtNdxjFSRs,注意力マイナスの人間がやる間違い探しことThats not my neighbor,Gaming,205161,30~60min,5648.0,446.0,2024-07-01,2024-07-03,"['のばまん', 'ゲーム', '実況', 'のばまん']",のばまんゲームス,528534967,704000,1102,"['シティーズスカイライン', 'のばまんゲームス', 'nobaman', 'のばマン', 'のばまん\u3000実況', 'ゲーム実況', 'のばまん', 'シティーズスカイライン', 'のばまん', 'マイクラ', 'のばまん', 'シムズ', 'のばまん', '遊園地', '面白い\u3000ゲーム実況', 'バカゲー\u3000実況', 'バグ\u3000ゲーム']"
ULA7OgjJEr4,テレビアニメ鬼滅の刃柱稽古編柱稽古クライマックス特別上映会アーカイブ配信7月7日日2359まで,Film & Animation,1186125,30~60min,33678.0,,2024-06-30,2024-07-03,"['鬼滅の刃', '柱稽古編']",アニプレックス チャンネル,2908032520,2900000,10491,"['アニプレックス', 'ANIPLEX', 'アニメ', '映画', 'ゲーム', '舞台', 'グッズ']"
0div3jlj_YI,動脈瘤破裂30救急搬送ICU入院までの全貌お話しします,People & Blogs,261554,10~30min,6532.0,277.0,2024-06-30,2024-07-03,"['乳がん', '末期', '余命宣告', '回復', '抗がん剤', 'ステージ4', '骨転移', '癌', '治療', 'パクリタキセル', '副作用', '脱毛', 'ウィッグ', '抗がん剤治療', 'アバスチン']",ミミポポCH【34歳で余命宣告された私】,48294320,105000,259,"['ミミポポ', '乳がん', '骨転移', 'mimipopo', '余命宣告', 'AYA世代', '花咲乳がん', '癌', 'ガン', 'ミミポポチャンネル', 'ミミポポch', '末期', 'ガン末期', '闘病', '癌サバイバー', '車椅子', '聖句', '聖書のことば', 'breast', 'cancer', 'bone', 'metastasis', 'to', 'live', 'due', 'cancer', 'the', 'terminal', 'stage', 'cancer', 'journey', 'cancer', 'survivor', 'wheel', 'chair', 'verse', 'verses', 'bible', 'verse', 'Adolescent', 'Young', 'Adult', 'AYA', 'クリスチャン', '여성암', '시한부선고', '미미포포', '유방암', '골전이', '시한부', '암', '미미포포채널', '미미포ch', '말기', '암말기', '투병', '암서바이버']"
QMuajQlx64c,Tアニメ推しの子第2期メインPV第2弾2024年7月3日より放送開始,Film & Animation,1368718,1~5min,43949.0,966.0,2024-06-30,2024-07-03,['推しの子'],TVアニメ【推しの子】公式チャンネル,428593816,902000,374,
8WigJ-_OhG8,大泣き生後2ヶ月はじめての予防接種で注射4本打ってギャン泣き2months old baby challenges vaccination!!,Entertainment,412913,10~30min,8222.0,385.0,2024-06-30,2024-07-03,"['VAZ', 'MelTV', 'メイク', 'ファッション', 'コスメ', '美容', 'ゆん', 'ゆんちゃん', 'ゆん氏', 'ゆんちゃんねる', '可愛い', 'かわいい', 'カワイイ', '美少女', '美女', 'あるある', 'ヴァンゆん', 'コント', '結婚', '妊娠', 'ママ', '子育て', '旦那', 'シルク', 'シルクロード', 'ロードシルク', 'コルク', '子供', '子ども', 'ワンオペ', '夫婦', '夫妻', 'カップル', '予防接種', '2ヶ月', '生後2ヶ月', 'ワクチン', 'ゆん']",ゆんちゃんねる,408793219,1030000,741,
TRCwCJVeeMs, 大神ミオ復帰配信 待たせたねなにがあったか話すね,Entertainment,515099,30~60min,50969.0,973.0,2024-06-30,2024-07-03,"['大神ミオ', 'Vtuber', 'ホロライブゲーマーズ', 'ホロライブ', 'ゲーム実況', '実況', 'VTuber', 'バーチャルYouTuber', 'VR', '白 上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '夜空 メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'ア キ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'みおーんファミリー', 'ミオファ', 'ミオかわいい', '白銀ノエル', '潤羽るしあ', '兎田ぺこら', '不知火フレア', '宝鐘マリン', '歌ってみた', '癒月ちょこ', 'AZKi', '星街すいせい', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', 'ホロライブFAMS', 'FAMS', 'OKFAMS', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '魔乃アロエ', '尾丸ポルカ', 'みおーん絵', 'ミオかわいい']",Mio Channel 大神ミオ,186457068,1190000,1055,"['ホロライブ', 'hololive', 'ホロライブゲーマーズ', '歌ってみた', 'ゲーム実況', '実況', 'バーチャルyoutuber', 'Vtuber', 'VTuber', 'バーチャルYouTuber', 'VR', '3D', 'ときのそら', 'ロボ子さん', '夜空メル', 'アキ・ローゼンタール', '赤井はあと', '白上フブキ', '夏色まつり', '湊あくあ', '紫咲シオン', '百鬼あやめ', '癒月ちょこ', '大空スバル', '大神ミオ', 'さくらみこ', '猫又おかゆ', '戌神ころね', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '宝鐘マリン', '白銀ノエル', 'AZKi', '星街すいせい']"
JiekfmrFfHY,大暴れYouTuberの壮絶な1週間に密着したけどほぼ記憶はございません,Entertainment,794049,30~60min,15259.0,1659.0,2024-06-29,2024-07-03,"['平成フラミンゴ', 'にこ', 'エンタメ', 'vlog', '独身', 'アラサー']",にこちゃん放送局,69895004,1040000,41,"['平成フラミンゴ', 'へいふら', 'ヘイフラ', '平フラ', '一宮にこ', 'にこ', 'NICO', 'にこちゃん']"
crrMLIrlcfY,速報ダイジェスト後半終了1分前に劇的ドラマが UEFA EURO 2024 ラウンド16 イングランド vs スロバキア,Entertainment,599744,5~10min,2929.0,479.0,2024-06-30,2024-07-03,"['ABEMA', 'W杯', 'ワールドカップ', 'FIFA', 'FIFA World Cup', 'FIFA World Cup 2022', 'サッカー', '日本代表', '本田圭佑', '稲本潤一', '岡崎慎司', '乾貴士', '中山雅史', '鈴木隆行', '森島寛晃', '中田英寿', 'ヒデ', '中村俊輔', '俊輔', 'しゅんすけ', '玉田圭司', '遠藤保仁', '香川真司', '大迫勇也', '大迫半端ないって', '原口元気', '川島永嗣', '長友佑都', '長谷部誠', '宮本恒靖', '大久保嘉人', '吉田麻也', '川口能活', '小野伸二', '中澤佑二', '山口蛍', '中田浩二', '三都主アレサンドロ', '駒野友一', '柳沢敦', '三笘薫', 'オナイウ阿道', '坂元達裕', '稲垣祥', '中谷進之介', '山根視来', '川辺駿', '小川諒也', '田中碧', '古橋亨梧', '板倉滉', '中山雄太', '久保建英', '橋本拳人', '鎌田大地', '冨安健洋', '守田英正', '堂安律', '佐々木翔', '中島翔哉', '伊東純也', 'バルセロナ', 'リヴァプール', 'レアルマドリード', 'チェルシー', 'バイエルンミュンヘン', 'アーセナル', 'マンチェスターユナイテッド', 'マンU', 'ユヴェントス', 'ACミラン', 'リオネル・メッシ', 'メッシ', 'クリスティアーノ・ロナウド', 'ロナウド', 'ネイマール', 'キリアン・エムバペ', 'ロベルト・レヴァンドフスキ', 'モハメド・サラー', 'ディディエ・ドログバ', 'ABEMA', 'UEFAEURO2024', 'アベマでEURO2024全試合無料生中継', 'euro2024']",ABEMA サッカー 【公式】,38406834,241000,623,
iux5K7dW7Hc,久しぶりのお子帰宅! はなまさとの距離縮まるの巻,Entertainment,236834,10~30min,4502.0,144.0,2024-06-30,2024-07-03,"['軍曹と歩兵', 'ぐんほへ', 'ぐんほへチャンネル', 'ジョージ', '理紗', '軍曹', '歩兵']",軍曹と歩兵,46019379,291000,89,"['夫婦チャンネル', 'カップルチャンネル', 'YouTuber', 'YouTuber夫婦', 'ライフスタイル']"
wmZMMmbEM24,東京03  万引き第2回東京03単独ライブtrio de sunshineより,Entertainment,368608,5~10min,5891.0,464.0,2024-06-30,2024-07-03,"['東京03', 'triodesunshine']",東京03 Official YouTube Channel,193866571,785000,50,"['東京03', 'お笑い', 'コント', 'ネタ', '爆笑', '飯塚', '角田', '豊本', '単独ライブ', '単独公演', 'コンテンツリーグ', 'tokyo03']"
CpcuTKUwfyU,海外の人がわざわざ日本まで買いに来るコンビニ商品,Entertainment,820189,30~60min,18382.0,1583.0,2024-06-30,2024-07-03,"['English', ""Kevin's English room"", 'Kevin', '英語', 'ケビン', 'tiktok', 'アメリカ', 'アメリカ人', 'おもしろ', '英文法', 'ケビンズイングリッシュ', '授業', '勉強', 'ためになる', '日本語', '教育', '学習', '発音', '翻訳', ""kevin's english room"", 'イントネーション', '流行', '検証', 'リスニング', '歌手', 'ボーカル', '音楽', 'アーティスト', '評価', '学校', 'バイリンガル', 'バイリンガール', '爆笑', 'ジョージア', '留学', '英語フレーズ', '日本語訳', '英和', 'TOEIC', 'TOEFL', 'グローバル', 'オススメ', 'ネイティブ', '英語ネイティブ', '海外生活', '国際恋愛', '国際結婚', '英会話', '語学留学', '海外留学', '大学', '東大', '早稲田', '慶應', '上智', '一橋', '京大', 'バラエティ', 'TikTok', 'インスタ', '語学', '掛山ケビ志郎', 'かけ', 'やま', 'Twitter', '入試', '受験', 'Instagram', '掛山ケビン', 'IQ', '高IQ', '多言語', 'マツコ会議', 'マツコデラックス', 'KER', '食レポ', 'joe sensei', 'セブンイレブン', 'コンビニ', 'たまごサンド', 'コンビニ', 'アメリカ', 'KER', 'セブンイレブン', '観光客']",Kevin's English Room / 掛山ケビ志郎,1723247522,2330000,789,"['英語', '音楽', '語学学習', 'エンタメ', '日常', '英会話', 'アメリカ', '海外', '食レポ', '食事', '料理', '外国', '異文化']"
V-4PiHDX2Mg,アニメお世話になりました,Entertainment,1650953,1~5min,193495.0,14539.0,2024-06-30,2024-07-03,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'yt:cc=on', 'ホロぐら']",hololive ホロライブ - VTuber Group,1222251515,2470000,1274,"['ホロライブ', 'hololive', 'バーチャルYouTuber', 'VTuber', 'アニメ', 'Anime']"
IzjVfy_1E-o,気になる子とデートに行った日大学青春,People & Blogs,208213,10~30min,3440.0,620.0,2024-06-30,2024-07-03,"['＃あるある', '＃青春', '＃大学生', '＃女子大学生', '＃男子大学生', '＃片思い', '＃両思い', '＃告白', '＃キュンキュン', '＃リアル', '＃ルーティン', '＃ドラマ', '＃ドライブ', '＃デート', '＃カフェ', '恋愛', '青春', '大学生', '大学生あるある', 'あるある', '青春あるある', '学校あるある', 'リアル']",大学生がムズすぎる。,100033690,133000,346,
I4DxDXmik2M,毎日メイク一目惚れしたから声かけたら最悪な事起きた,Entertainment,580979,10~30min,9846.0,660.0,2024-07-01,2024-07-03,"['あや', 'サブリナ', 'あやサブ', '中町あや', '中町綾', '井上ありさ', 'メイク', '可愛い', 'JK', 'JC', '女子高生', 'インスタグラム', 'インスタ', 'TikTok', 'キレイ', 'ファッション', '女子', '女子力', '中町兄妹']",中町綾チャンネル,405125473,1510000,616,"['メイク', '中町綾', 'UCJFWdjpYDIPe8Pdhmusnlgg', 'あや', 'メイク', 'コスメ', 'インスタグラマー', 'TikTok']"
xsinapjPoNE,パパラピーズ無期限活動休止します,Entertainment,500873,5~10min,14545.0,1213.0,2024-06-30,2024-07-03,"['パパラピーズ', 'ぱぱらぴーず', 'paparapys', 'タナカガ', 'たなかが', 'tanakaga', 'じんじん', 'jinjin', '男女', 'デブ', '活動休止', '活休', '個人チャンネル', '無期限', '無期限活動休止', '産休', '出産', '育児休暇', '育休', '妊娠', '赤ちゃん', '妊婦', 'パパラピーズ', '活動休止', '報告']",パパラピーズ,921573485,1810000,1016,"['パパラピーズ', 'じんじん', 'タナカガ', 'デブ', 'ブス', '男女', '渡辺直美', 'ドッキリ', 'GABGAB', 'JINCL', '大食い', 'ウーバーイーツ']"
79AJUGGOH-4,LiveCreepy Nuts  BlingBangBangBornLive at 国立代木競技場 第一体育館,Entertainment,707891,1~5min,22480.0,569.0,2024-06-29,2024-07-03,"['R-指定', 'DJ松永', 'ラップ', 'ヒップホップ', 'Rap', 'HipHop', 'フリースタイル', 'CreepyNuts', 'クリーピーナッツ', '日本語ラップ', 'j-hiphop', 'MCバトル', 'Creepy Nuts', 'サイファー']",Creepy Nuts,808108632,1440000,131,"['UMB', 'R', '指定', 'DJ', '松永', 'MCバトル', 'フリースタイル', '日本語ラップ', 'HIPHOP', 'JAPAN', 'オードリー', 'ハライチ', '霜降り明星', '三四郎', 'King', 'Gnu', '日向坂46', '米津玄師', 'RHYMESTER', 'ライムスター', 'あいみょん', 'サカナクション', '菅田将暉', '有吉', 'ヒプノシスマイク', '山里亮太', '千鳥', '橋本環奈', '佐久間', 'オールライブニッポン', '星野源', 'ZORN', '般若', 'DragonAsh', 'ハイスタ', 'R', '1', '藤井風', 'ヤバT', 'ラジオ', 'wanima', '梅田サイファー', 'EXIT', 'TBSラジオ', 'BiSH', 'M', '1', 'YOASOBI', '千鳥', 'ダウンタウン', 'SixTONES']"
bNCkCL-j9jg,結婚5年半付き合った大好きな彼女にプロポーズします,Entertainment,640505,10~30min,49079.0,4274.0,2024-06-29,2024-07-03,"['のりぽん', 'カップル', '同棲', '結婚', 'プロポーズ', 'なこなこ', '華金カップル', 'vlog']",のりぽんチャンネル,672949063,1080000,770,"['のりぽん', 'カップル', 'ドッキリ']"
QjD3DCIsc-o,Me in the dream,Entertainment,628626,< 1min,36557.0,2988.0,2024-06-29,2024-07-03,,A.I.Channel,34959177,3020000,84,"['キズナアイ', 'あいちゃんねる', 'アイチャンネル', 'Kizuna', 'AI', 'KIzunaAI']"
vgWGontTv_A,大家族長男がプロポーズしました,People & Blogs,776469,10~30min,17558.0,562.0,2024-06-29,2024-07-03,"['漆山家', '大家族', '家族', '子供', 'ファミリー']",漆ちゃんfamily ,99376830,432000,218,
KkCXLABwHP0,I Built 100 Houses And Gave Them Away!,Entertainment,66081452,5~10min,5074975.0,206309.0,2024-06-29,2024-07-03,,MrBeast,53503282284,296000000,804,"['mrbeast6000', 'beast', 'mrbeast', 'Mr', 'Beast', 'mr']"
js_ilakSz4s,Music Video うぇいびー  三枝明那,Music,283980,1~5min,30392.0,1293.0,2024-06-29,2024-07-03,"['三枝明那', 'にじさんじ', 'nijisanji', '切り抜き', '三枝', '明那', 'さえぐさ', 'あきな', '三枝明那', '三枝明那_1stライブ', '三枝明那_1stアルバム']",三枝明那 / Saegusa Akina,182820396,655000,911,"['三枝明那', 'さえぐさあきな', 'にじさんじ', 'nijisanji', '切り抜き', '雑談', 'game', 'ゲーム', '実況', '歌ってみた', 'さえぐさ', 'あきな', '三枝', '明那']"
JFJKShGhcMs,映画カラフルピーチ2人の魔法使い,Gaming,2154401,1~10hrs,64510.0,9632.0,2024-06-28,2024-07-03,"['マイクラ', 'まいくら', 'マインクラフト', 'minecraft', 'からぴち', 'カラフルピーチ', 'じゃぱぱ', 'たっつん', 'のあ', 'なおきり', 'ゆあん', 'えと', 'ヒロ', 'うり', 'どぬく', 'もふ', 'シヴァ', 'るな', 'からぴち']",カラフルピーチ,1833365308,1890000,725,['じゃぱぱ']
