Video ID,Title,Category,Views,Duration,Likes,Comments,Uploaded Date,Date,Tags,Channel Title,Channel Total View,Channel Subscribers,Channel Video,Channel Keywords
mRukBTLLhc4,물어보라 했다고 이거까지 물어봐 네 진짜 다 물어봤습니다 변우석 의 잡학사전 근데 TMI를 곁들인 제작지원,Entertainment,337870,5~10min,25820.0,3592.0,2024-06-19,2024-06-20,"['변우석', '바자 변우석', '변우석 바자', '바자 커버', '변우석 인터뷰', 'byeonwooseok', '선재', '류선재', '선재업고튀어', '러블리러너', 'Lovely Runner', 'Ryuseonjae', '변우석 바자 인터뷰', '변우석 밈', '변우석 화보', '변우석 커버', '변우석 바자 커버', '변우석 유튜브 인터뷰', '변우석 잡학사전', '통통이', '변우석 통통이', '변우석 우체통', '변우석 김혜윤', '선업튀 류선재', '선업튀 류선재 임솔', '선재업고튀어 변우석', '변우석 임솔', '변우석 주우재', '변우석 과거', '변우석 패션쇼', '변우석 패션', '변우석 취향', '변우석 본캐', '변우석 실제', '까르띠에', '까르띠에 트리니티', '변우석 까르띠에', '변우석 목걸이', '변우석 반지', '우석띠에', '라이즈', '라이즈 원키스', '라이즈 One kiss', '변우석 라이즈', '퍼스널컬러']",Harper's BAZAAR Korea,92155354,304000,1020,"['패션', '매거진', '하퍼스', '바자', '하퍼스바자', '패션잡지', '잡지', 'bazaar', '인터뷰', '화보']"
78lNnCitcBM,RIIZE 라이즈 Boom Boom Bass MV,Music,10986556,1~5min,213331.0,15520.0,2024-06-17,2024-06-20,"['sm', 'RIIZE', 'Impossible', 'SHOTARO', 'EUNSEOK', 'SUNGCHAN', 'WONBIN', 'SOHEE', 'ANTON', '라이즈', '임파서블', '쇼타로', '은석', '성찬', '원빈', '뮤비', '뮤비 티저', 'Music VIdeo', 'MV', 'RIIZING', '라이징', 'boom boom bass', 'bbb', '붐붐베이스', '베이스', '붐붐 베이스']",SMTOWN,29555266363,32500000,4367,"['SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠타운', '에스엠', 'KPOP', 'TVXQ', '동방신기', '東方神起', 'DBSK', 'SuperJunior', '슈퍼주니어', 'SJ', 'Girls', 'Generation', '소녀시대', 'GG', 'SNSD', '少女時代', 'SHINee', '샤이니', '에프엑스', 'f', 'x', 'Grace', '천상지희', '천상지희더그레이스', 'TRAX', '트랙스', 'BoA', '보아', 'KANGTA', '강타', 'LeeYeonHee', 'exo', 'exom', 'exok', '엑소', '엑소케이', '엑소엠', 'NCT', 'NCT', '127', 'NCT', 'DREAM', 'Red', 'Velvet', '레드벨벳', '엔시티', '엔시티', '127', '엔시티', '드림', 'NCT', 'U', '엔시티유', 'SuperM', '슈퍼엠', 'aespa', '에스파']"
m6pTbEz4w3o,NewJeans 뉴진스 Right Now Official MV,Music,7092649,1~5min,459979.0,29239.0,2024-06-16,2024-06-20,"['HYBE', 'HYBE LABELS', '하이브', '하이브레이블즈']",HYBE LABELS,34465954121,75000000,1876,
0GTyDijQEUQ,Performance37 RIIZE라이즈 Boom Boom Bass 4K,Entertainment,616935,1~5min,49368.0,2897.0,2024-06-19,2024-06-20,"['엠넷', 'Mnet', '엠투', 'M2', 'MPD', '엠피디', 'Kpop', 'K-Pop', 'K팝', '아이돌', '한국', '라이브', 'Live', 'Dance', '댄스', '안무']",M2,9719814201,9990000,23833,"['M2', '엠투', 'kpop', 'K팝', 'mnet', '엠넷', '케이팝', 'mcountdown', '엠카운트다운', 'mama', '마마', 'mpd', '엠피디', 'fancam', '직캠']"
qt7g5pJUSgw,SUB 환승연애3 첫 단체 강릉여행,People & Blogs,567756,10~30min,,833.0,2024-06-18,2024-06-20,"['#환승연애3', '환승연애', '이유정', '강릉여행', '우정여행', '환승연애 이유정', '브이로그', '여행', '일상', '여행영상', '바다추천', '국내여행', '연애프로그램', '티빙', '단체여행']",헤이유정 YUJUNG,549825,42100,1,
gNQaIYXEYvY,케이윌 Kwill 내게 어울릴 이별 노래가 없어 MV Teaser,Music,738463,< 1min,65346.0,6271.0,2024-06-18,2024-06-20,"['Kwill', '브이로그', '윌로그', 'Kpop', '1theK', 'Starshiptv', 'starship', 'loen', '로엔', '뮤비', '티져', 'MV', 'Teaser', '신곡', 'new', 'song', '한류', 'hallyu', '韓流', '韓国', '想像', 'k.will', 'kwill', '케이윌', '무드인디고', 'mood indigo', '그땐 그댄', '콘서트', '형나잇', 'hyunknight', '비하인드', 'behind', '케이윌비하인드', '케이윌 컴백', 'All the way', '올더웨이', '내게 어울릴 이별 노래가 없어', '이지리빙', '말할게', '식탁', '선우정아', '다비', '론리투게더', 'lonely together', '티저', '내어이없', 'teaser']",STARSHIP,4826001713,6340000,2217,"['music', 'singer', 'kpop', 'boy', 'group', 'girl', 'group', 'singer', 'songwriter']"
GsnvVzEf7RQ,그 어디에서도 보기 힘든 새 비행기 출고 브이로그,Travel & Events,231291,10~30min,5832.0,576.0,2024-06-19,2024-06-20,"['에어부산', '에어버스', 'airbus', '새비행기', '비행기출고', '비행기공장', 'a321neo', 'a321', '김정범', '김태완', '오지혜', '황지선', '이종빈', 'airbusan']",에어부산,56157885,116000,249,"['에어부산', 'airbusan', 'Air', 'Busan', '부산', '항공사', '승무원', '에부', '비행기', '송유리', '항공기', '비행기', '기장', '정비사', '에어버스', '캐빈승무원', '문경은', '김태완', '조종사']"
reUduVdGD6o,나연즈 미러전 도플갱어 만났나연트와이스 나연이나연 셀폰KODE,People & Blogs,323939,10~30min,17008.0,594.0,2024-06-19,2024-06-20,"['selfonkode', '아이돌', '여돌', '소개팅', '남돌', '보이그룹 채팅', '블라인드톡', '블라인드데이트', 'blinddate', 'idol', 'boygroup', 'date', 'kpop', 'dance', 'flirting', '플러팅', '우결', 'kdol', 'Wegotmarried', 'mnet', 'mcountdown', '인기가요', '직캠', '뮤뱅', '뮤직뱅크', '음중', '음악중심', '인가', '웹예능', '토크쇼', '핑계고', '와글와글', '요정식탁', 'pixid', '픽시드', 'odg', '보석함', '신곡', 'TWICE', '트와이스', 'NAYEON', '나연', 'NA', 'ABCD', '이나연', 'LEENAYEON', '아나운서', '환승연애', '남희두', '희두나연', '이찬혁', '사나', '모모', '솔로', '여름', '선미', '권은비', '워터밤']",KODE 코드,51902554,714000,246,
NDxM1Zb-U1U,이영지X도경수 Small girl Live ver,Music,1234287,1~5min,110570.0,4163.0,2024-06-17,2024-06-20,"['이영지', '도경수', 'small girl', '16 fantasy', '신곡', '이영지 앨범', '이영지 도경수', 'yt:cc=on']",이영지,333466386,1150000,47,
7b3zfmfx7gY,ENG SUB 이정재 EP 46 이거 실화 짠한형에 월드스타 이정제다이가 나왔다고 수갑차고 역대급 잘생김 흘리고 간 이정재 님과 함께합니다,Entertainment,1513689,30~60min,29450.0,2466.0,2024-06-17,2024-06-20,"['이정재', '스타워즈', '애콜라이트', '신동엽', '술방', '먹방', '정호철', '디즈니플러스', '제다이']",짠한형 신동엽,208505141,1340000,153,
i3X5vDHT4lM,강릉바다 여행 브이로그 with 환승연애 3 ,People & Blogs,441173,10~30min,11830.0,472.0,2024-06-18,2024-06-20,"['환승연애', '환승연애3', '환연', '환연다혜', '환승연애 여행', '환승연애강릉', '강릉여행']",다혜가다했다,1012071,40500,41,"['다혜', '베스티다혜', '다혜vlog', '다혜직캠', '다혜가다했다', '먹방브이로그', '먹방', 'kpop', 'vlog', '먹방vlog', '운동', '운동vlog', '다이어트', '댄스', '노래커버', 'cover']"
EdoP59IZX8g,전유진チョンユジン  십계十戒한일톱텐쇼 4회,Music,353458,1~5min,8962.0,4054.0,2024-06-18,2024-06-20,,MBN MUSIC,968834501,1190000,4766,"['MBN', '음악', 'music', '보이스트롯', '로또싱어', '보이스퀸', '예스터데이', '무편집본', '미방송분', '미공개영상', '음원', '트로트퀸', '보이스킹', '라스트싱어', '직캠', '엠벤힛쏭']"
DkKjVYF_5ec,하드코어에서 블록 30만개로 유리상자 속 범선 만들기,Gaming,488933,10~30min,16957.0,1676.0,2024-06-17,2024-06-20,"['마인크래프트', '노가다', '마인크래프트 건축', '건축', '마인크래프트 노가다', '마인크레프트', '건축 노가다', '휘용', '휘용 건축', '마크 휘용', 'minecraft', 'minecraft bulid', 'creative', '범선', '하드코어', '마인크래프트 하드코어', 'minecraft hardcore', '마인크래프트 범선', '마크 배']",휘용 Hwiyong,51082413,532000,39,"['minecraft', '마인크래프트', '건축', '휘용', '일상', 'vlog', 'building', 'Minecraft', 'building', 'Hwiyong', '야생', '노가다', 'How', 'to', 'make', 'how', 'to', 'bulid', '마크', '노가다', '휘융', '휘웅', 'hardwork', 'survival']"
Dx9W0lcRV3o,ENG 신생아 외모 무슨일 남편과 조리원 입소  체리 건강상태 결과  l  조리원 브이로그 VLOG,People & Blogs,122895,10~30min,,426.0,2024-06-19,2024-06-20,"['food asmr', 'MUKBANG', 'korean mukbang', 'korean food', 'mukbang', '혼밥', '먹방', 'VLog', '브이로그', '신생아 외모', '신생아 눈 크기', '신생아 외모 변천사', '한국 일상', 'Collab', 'Korean', '커플', '부부', '신혼', '신혼일기', '요리', '신혼부부', '아기', '조리원브이로그', '출산 브이로그', '임신 브이로그', '제왕절개', '아기 브이로그', '귀여운 영상', '태하', '태요미네', '유준이', '리쥬라이크', '장영란', '아기 영상들', '귀여운 아기', '신생아', '나름 임신', '육아 브이로그', '육아', '조리원', '조리원 브이로그', '조리원 가격', '조리원 비교']",[Nareum_TV] 나름TV,942149587,2610000,1015,"['먹방', 'mukbang', '나름', 'korean', 'food', '리얼사운드', 'asmr', 'asmr', 'mukbang', 'eating', 'asmr', 'asmr', 'eating', 'food', 'korean', 'mukbang', '먹방', '라면먹방', 'yummy', 'eating', 'mukbang', 'korean', 'food', 'jane', 'asmr', 'samyang', 'hamzy', 'samyang', 'korean', 'mukbang', '중식당', '짬뽕집', '나름이먹방', '쌍둥이', '나름다름', '짜장면', '짜파게티', '불닭볶음면', '삼양', 'samyang', '먹방', '쯔양', '햄지', '문복희', '히밥', 'tzuyang', 'Hamzy', 'heebab', 'mukbang', 'eating', 'show', 'korean', 'food']"
D2pGQKdu-z0,          127 VIBE EP3 BOWLING DAY,Music,184933,30~60min,15851.0,1109.0,2024-06-19,2024-06-20,,NCT 127,1254631817,5490000,737,"['NCT127', '엔시티', '엔시티일이칠', '엔시티127', '엔씨티', '엔씨티127', 'NCT', '127도영', 'DOYOUNG', '재현', 'JAEHYUN', '태용', 'TAEYONG', '마크', 'MARK', '유타', 'YUTA', '윈윈', 'WINWIN', '쟈니', 'JOHNNY', '태일', 'TAEIL', '해찬', 'HAECHAN', '정우', 'JUNGWOO', 'MV', 'NCTMusicVideo', 'SMP', 'NCTDANCE']"
QHDg_a1e3rA,네덜란드 친구들에게 한정식 차려주자 feat 네덜 아재들의 수다,People & Blogs,99975,10~30min,7132.0,294.0,2024-06-19,2024-06-20,"['국제 가족', '국제 커플', '네덜란드 커플', '네덜란드 이민', '해외 이민', '외국인 먹방', '외국인 반응', '혼혈 아기', '귀여운 아기', '강아지 아기', '진돗개 아기', '이민', '유럽 이민', '유럽 여행', '코코지', '코코지 후기', '봉글이', '세랑이', '혼혈아기', '진돗개', '아기와 강아지', '아기와 진돗개', '외국인 한정식', '외국인 한정식 반응']",멜봉 네덜란드 MelBong,82105350,176000,337,
F6U-L8Bs5dU,이 오빠 소개해주세요,Gaming,254754,5~10min,10471.0,611.0,2024-06-18,2024-06-20,"['한국 버튜버', '버튜버', '이세계아이돌', '비챤', '아이네', '고세구', '주르르', '징버거', '릴파', '우왁굳', '뢴트게늄', '이세돌', '이세돌 비챤', '우왁굳 이세돌', '우왁굳 이세계아이돌', '우왁굳 비챤', 'VIichan', 'VLICHAN', 'Vichan', 'VCHAN', '비찬', '비챤 유튜브', 'VRCHAT', '리그오브레전드', 'vr챗', '비챤 이세돌', '비챤 노래', '왁타버스', '비챤 버튜버', '비챤 게임', '비챤 우왁굳', 'Vtuber', '이세돌 키딩', '비챤 핫클립', '동동쿤', '아이네 동동쿤', '비챤 동동쿤', '비챤 아이네']",비챤 VIichan,285179978,363000,755,"['VR', '버츄얼유튜버', 'V', 'tuber', '비챤', 'VIichan', '이세계아이돌', '이세돌', '우왁굳', '릴파', '고세구', '주르르', '징버거', '아이네', '이세돌', '비챤', '비챤', '이세돌', '비챤', '노래', '비챤', '게임', '비챤', '버튜버', '버튜버', '왁타버스', '왁타버스', '이세돌']"
ZqJx6JqCG24,ENJP 이클립스 백인혁 실존 엔플라잉 이승협 l 홍석천의 보석함 시즌2 EP16,People & Blogs,308371,10~30min,15880.0,1690.0,2024-06-18,2024-06-20,"['홍석천의보석함', '홍석천보석함', '홍석천', '보석함', '미남', '꽃미남', '눈호강']",홍석천의 보석함 ,39702227,206000,272,"['홍석천', '토크쇼', '게이', '보석함', '홍석천의', '보석함', '미남', '미남', '감별사', '탑게이', '꽃미남', 'kpop']"
0Xt0wFQrTCI,평범한 사람이 정기적으로 러닝을 했더니 나타난 놀라운 변화  러닝과 학습능력 러너스하이 원리 러닝크루,Education,457309,10~30min,13057.0,821.0,2024-06-18,2024-06-20,"['러닝', '달리기', '러닝화', '러닝루틴', '뇌과학', '유산소', '운동', '러닝효과', '달리기효과', '다이어트', '러닝다이어트', '조깅', '러닝팁', '러닝초보', '러닝자세', '러닝변화', '러닝머신', '야외달리기', '러너스하이']",장동선의 궁금한 뇌,29624494,382000,250,"['과학', '뇌과학', '장동선', '장동선', '박사', '알쓸신잡', '알쓸신잡2', '뇌', '심리', '미래기술', '미래', '궁금한뇌', '장굼뇌']"
PWirijQkH4M,Worlds Deadliest Obstacle Course,Entertainment,86445299,10~30min,4173739.0,118230.0,2024-06-15,2024-06-20,,MrBeast,52568040869,285000000,803,"['mrbeast6000', 'beast', 'mrbeast', 'Mr', 'Beast', 'mr']"
FNt8OimurH4,요리하면 생기는 일심기일전 최강희 요리 실력,People & Blogs,121386,10~30min,1882.0,203.0,2024-06-19,2024-06-20,"['나도최강희', '최강희', '최강희유튜브', '라디오스타', '라스', '라스최강희', '전지적참견시점', '전참시', '전참시최강희', '최강희의영화음악', 'CBS', 'MBC', '드라마', '영화', '예능', '강짱', 'gangjjang', '7급공무원', '굿캐스팅', '추리의여왕', '최강희근황', '복귀', '직업', '알바', '아르바이트', '소상공인', '중소기업', 'vlog', 'surfing', '브이로그', '쇼츠', 'contents', '알고리즘', '배달', '출근', '직업체험', '여배우', '배우유튜브', '명장면', '음식', '요리', '베이커리', '맛집', '먹거리', '데이트', '결혼', '환경미화원', '환경', '야쿠르트', '야쿠르트매니저', '연관검색어', '이슈', '짤', '최강희영상', '대세', '광고', '라디오', '음악', '추천', '영상', '여름', '냉면', '빵', '식당', '커피', 'coffee', '달콤살벌한연인', '달콤살벌한연인최강희']",나도최강희,2539447,66100,42,
2JU5qOEryso,하체 털어볼게요 feat인바디 측정,Sports,77931,10~30min,1384.0,204.0,2024-06-19,2024-06-20,"['아이언빈', '윤성빈', '스켈레톤', '올림픽', '평창올림픽', '파리올림픽', '국가대표', '올림픽 국가대표', '스켈레톤 국가대표', '금메달리스트', '헬스', '하체운동', '하체루틴', '레그프레스', '레그익스텐션', '스쿼트', '운동꿀팁', '헬스추천', '피지컬100', '운동', '운동브이로그', '인바디', '윤성빈 인바디']",아이언빈 윤성빈,332199939,607000,242,"['윤성빈', '아이언맨', '스켈레톤', '아이언빈', '네추럴', '올림피안', '금메달리스트', '헬스', '크로스핏', '운동', '몸짱']"
1lCWlmbou0I,Stray Kids ATE Trailer,Music,1940094,1~5min,414055.0,21121.0,2024-06-18,2024-06-20,"['JYP Entertainment', 'JYP', 'Stray Kids', '스트레이 키즈', 'SKZ', '스키즈', '방찬', 'BANG CHAN', '리노', 'LEE KNOW', '창빈', '서창빈', 'CHANGBIN', 'SEOCHANGBIN', '현진', '황현진', 'HYUNJIN', 'HWANGHYUNJIN', '한', '한지성', 'HAN', 'HANJISUNG', '필릭스', 'FELIX', '승민', '김승민', 'SEUNGMIN', 'KIMSEUNGMIN', '아이엔', '양정인', 'I.N', 'YANGJEONGIN', 'stray kids comeback', '스트레이 키즈 컴백', '스키즈 컴백', 'skz comeback', '스트레이키즈 트레일러', '스키즈 트레일러', 'stray kids trailer', 'Stray Kids teaser', '스트레이 키즈 티저', 'skz', 'ATE', 'ate', '에이트', 'ATE Trailer', 'ATE 트레일러', '에이트 트레일러', 'Chk Chk Boom', '칙칙붐', 'skz ate', '스트레이 키즈 ATE', '스키즈 ATE', '스키즈 칙칙붐', 'skz chk chk boom', '스키즈티저']",JYP Entertainment,22619008904,29200000,2100,"['JYP', '제이와이피', '제이와이피엔터테인먼트', '제이와이피네이션', '원더걸스', '투에이엠', '투피엠', '미쓰에이', '미스에이', '제이제이프로젝트', '피프틴앤드', '박지민', '백예린', '주', '백아연', '산이', '소희', '선예', '예은', '혜림', '유빈', '선미', '김유빈', '조권', '진운', '창민', '슬옹', '택연', '닉쿤', '준케이', '찬성', '준호', '우영', '수지', '페이', '지아', '민', '박진영', '주니어', '제이비', '지민', '예린', 'wondergirls', '2pm', '2am', '15', 'jjproject', 'sane', 'jyp', 'jypentertainment', 'jypnation', 'sohee', 'sun', 'lim', 'yubin', 'yenny', 'sunmi', 'taekyeon', 'chansung', 'nichkhun', 'wooyoung', 'junho']"
tVTBkk1Tqrk,잘 먹는 여자가 혼자 일본에 가면 벌어지는 일,People & Blogs,663512,10~30min,11141.0,749.0,2024-06-16,2024-06-20,"['강민경', '다비치', 'davichi', 'kang min kyung', 'choi jung hoon', '브이로그', '자취 브이로그', '연예인 브이로그', '먹방', 'vlog', 'mukbang', '한국 브이로그', 'k-pop', '이해리', 'iammingki', '다비치 브이로그', '강휴지', '자취브이로그', '일상브이로그', 'ootd', '패션', 'fashion', '아붸뫄', '강민경 쇼핑몰', '강아지', '애견', '후지', '휴지', '감자', '컴백', '강민경 식단', 'korean', '다비치 케미', '비치비치다비치', '강민경반지', '강민경사복', '여자브이로그', '30대브이로그', '20대브이로그', '먹방브이로그', 'mukbang vlog', '미혼', '맛집', '아비에무아', 'avie muah', '강민경 브랜드', '걍밍경', '갓생', '자기관리', '동기부여', '포트레', '언박싱', '다이어트', '다이어트레시피', '집밥', '낮술', '일본여행', '여자혼자', '여자 혼자 일본', '일본 혼자', '도쿄 혼자', '도쿄 여행', '여름 도쿄']",걍밍경,182130350,1310000,114,"['강민경', '다비치', 'DAVICHI', 'iammingki']"
8iVx09bjKh4,단독공개 EP0 사전모임 수사단 결성의 현장  미스터리 수사단  넷플릭스,Entertainment,379095,10~30min,6096.0,767.0,2024-06-17,2024-06-20,"['JohnPark', 'Karina', 'KimDohoon', 'LeeEunji', 'LeeHyeri', 'LeeYongJin', 'Netflix', 'Netflix unscripted series', 'OfficialTrailer', 'adventure', 'mystery', '김도훈', '넷플릭스 예능', '어드벤처', '에스파', '예능', '이용진', '이은지', '이혜리', '정종연', '존박', '추리', '카리나', '혜리']",Netflix Korea 넷플릭스 코리아,800465021,1680000,3356,
Y9fJ0zxqPiM,트와이스 나연 모셔놓고 레드벨벳 찾는 조나단 걔 미친nom이야 용서하지마동네스타K4 EP14,Entertainment,330596,10~30min,19418.0,833.0,2024-06-18,2024-06-20,"['동네스타K', '동스케', '나연', '트와이스 나연', '나연 abcd', 'TheKStarNextDoor', 'Jonathan Show', 'Twice', 'twice nayeon', '알콜프리', 'jyp', '레드벨벳', 'red velvet', 'twice red velvet', '동네스타k 스키즈', '동스케 트와이스', '동네스타K4', '트와이스', '조나단 나연']",동네스타K,12925099,91400,57,
FTooutQH49w,출산 브이로그 드디어 세상에 태어난 아기 그런데 아기가 아프대요눈물바다 된 출산 VLOG,People & Blogs,247454,10~30min,4187.0,1063.0,2024-06-17,2024-06-20,"['food asmr', 'MUKBANG', 'korean mukbang', 'korean food', 'mukbang', '혼밥', '먹방', '출산브이로그', '유주라이크', '유준이', '태하', '태요미네', '출산', '임신 브이로그', '육아 브이로그', '육아', '신생아 브이로그', '제왕절개 브이로그', '제왕절개', '자연분만 브이로그', '임신', '임밍아웃']",[Nareum_TV] 나름TV,942149587,2610000,1015,"['먹방', 'mukbang', '나름', 'korean', 'food', '리얼사운드', 'asmr', 'asmr', 'mukbang', 'eating', 'asmr', 'asmr', 'eating', 'food', 'korean', 'mukbang', '먹방', '라면먹방', 'yummy', 'eating', 'mukbang', 'korean', 'food', 'jane', 'asmr', 'samyang', 'hamzy', 'samyang', 'korean', 'mukbang', '중식당', '짬뽕집', '나름이먹방', '쌍둥이', '나름다름', '짜장면', '짜파게티', '불닭볶음면', '삼양', 'samyang', '먹방', '쯔양', '햄지', '문복희', '히밥', 'tzuyang', 'Hamzy', 'heebab', 'mukbang', 'eating', 'show', 'korean', 'food']"
FnvCl7lUoyU,첫만남은 너무 어려워,People & Blogs,272952,10~30min,8405.0,490.0,2024-06-18,2024-06-20,,담다미담,64428676,125000,222,
R1g1ia3MP8k,박서진알고보니 혼수상태 별아 별아  더 트롯쇼 240617,Entertainment,114595,1~5min,4206.0,854.0,2024-06-17,2024-06-20,"['트롯', '트로트', '더트롯보라고', '240617', '더트롯쇼', 'THE 트롯SHOW', '박서진', '알고보니 혼수상태', '별아 별아']",THE 트롯 보라고,167961544,414000,6282,"['보라고', 'VORAGO', '더트롯보라고', 'THE트롯보라고', 'THE트롯VORAGO', '더트롯쇼', '트롯', '트로트', '임영웅', '영탁', '김호중', '장민호', '김희재', '이찬원', '정동원', '송가인']"
zK-41hE4JN4,MV Sung Si Kyung성시경  Go for a Walk산책,Music,88558,1~5min,3353.0,282.0,2024-06-17,2024-06-20,"['bugs', 'music', 'bugs music', '벅스', '벅스뮤직', 'kpop', '케이팝', '가요', 'nhn entertainment', 'nhn ent', '어바웃 러브', '어바웃 럽', 'ABOUT LOVE', '심현보', '성시경', '성시경 발라드', '성시경 리메이크', '성시경 산책', '산책']",SUPER SOUND Bugs!,1032426490,1310000,4812,"['bugs', 'music', '벅스', '벅스뮤직', 'kpop', '케이팝', '가요', 'bugs', 'music', 'nhn', 'entertainment', 'nhn', 'ent']"
7jgWxcULibs,MV 허각 임한별 이무진 이진성먼데이 키즈 김희재 안녕 오래된 노래  SBS 더 리슨 너와 함께한 시간,People & Blogs,284877,1~5min,7452.0,1280.0,2024-06-16,2024-06-20,,스튜디오:D,13867985,15700,539,"['더리슨', '바람이분다', '더리슨바람이분다', '더리슨', '바람이분다', 'TheListen', 'WindBlow', 'SBS', 'EXID', '솔지', '김나영', '케이시', '오마이걸', '승희', 'HYNN', '박혜원', 'OHMYGIRL', 'Solji', 'KimNaYoung', 'Kassy', 'SeungHee', 'ParkHyeWon', '음악여행', '음악예능', '노래', '감성여행', '신곡', '감성발라드', '여행', '버스킹', 'KPOP', '힐링']"
rjcm6rBdE40,경이로운 우즈벡 아저씨들의 한국 입국  어몽오리뽀1,Travel & Events,2163273,10~30min,86858.0,9437.0,2024-06-14,2024-06-20,,곽튜브,491543345,2000000,352,
UlE7-kfSoEQ,sub 엄마찾아 제주도로 떠난 브이로그서귀포 맛집 카페 추천1일 4카페자매의 극과극 데일리룩,People & Blogs,169404,10~30min,4261.0,379.0,2024-06-17,2024-06-20,"['college vlog', 'living alone diaries', 'productive life', '직장인 브이로그', '유학생 브이로그', '자취생 브이로그', '대학생 브이로그', '스터디윗미', '집밥 브이로그', '유학생', '중국 유학', '영국 유학', '영국 브이로그', '런던 브이로그', 'london vlog']",deemd 딤디,141241142,994000,240,
JvKfea8sim8,오늘부터 진지하게 프로 도전하겠습니다,Gaming,525293,10~30min,3707.0,1609.0,2024-06-16,2024-06-20,"['백크', '감스트', '괴물쥐', '페이커', '리그오브레전드', '챌린저', '그랜드마스터', '마스터', '해도리', '랄로', '파카', 't1', '이상호', '김민교']",백크 Baekk,568078774,783000,1500,
TEM-SaA26N8,선풍기가 만 원부터 알리 여름세일 가성비템 9가지 직접 써보고 좋은 것들만 가져왔습니다,Science & Technology,245533,10~30min,3461.0,763.0,2024-06-17,2024-06-20,,테크몽 Techmong,158351086,755000,568,"['아이티카노', '테크몽']"
v11PAnEKOrk,애인 아닌 이상형,Entertainment,791675,5~10min,7520.0,665.0,2024-06-15,2024-06-20,"['웹드라마', '연애', '공감', '픽고', '바람', '정신적바람', '육체적바람', '이상형', 'GMU', 'MASONKOREA', '송도', '미국주립대', '버지니아', '워싱턴DC']",픽고 PICKGO,513580228,791000,302,"['픽고', '웹드라마', 'PickGo', '웹드라마', '추천', '웹드라마', '몰아보기', '픽고', '웹드라마', '픽고', 'pickgo', '픽고웹드라마', '픽고웹드']"
CcXyHcoqcG0,반디 캐릭터 PV고치 속 반딧불이 붕괴 스타레일,Entertainment,182526,1~5min,7535.0,1434.0,2024-06-18,2024-06-20,,붕괴: 스타레일,47967490,151000,273,"['붕괴', '스타레일', '스레', '붕괴', '스타레일', '공식방송', '스타레일', '공식', '곤충', '떼', '재난', '가이드', '블레이드', '경류', '카프카', '토파즈', '음월', '부현', '완매', '곽향', '나찰', '은랑', '경원', '레이시오', '광추', '나부', '어벤츄린', '스파클', '블랙', '스완', '아케론', '로빈', '부트힐', '페나코니']"
08iUBk3dNY0,말 없이 남편 안아보기,People & Blogs,177994,5~10min,4830.0,301.0,2024-06-17,2024-06-20,"['김계정', '김아내', '김딸', '매죠미', '마내씨', '부부', '유부남', '일상', '남편', '아내', '유부녀', '용용체', '부부싸움']",김아내,8052355,129000,21,"['김계정', '김아내', '김딸', '매죠미', '마내씨', '브이로그', '가족', '유부남', '유부녀']"
Qrop3tCIsSM,히피펌 정보 쿨공하고 뉴페이스 신고식하는 브이로그,People & Blogs,122114,5~10min,3027.0,165.0,2024-06-17,2024-06-20,"['브이로그', '일상', '쇼핑', '히피펌', '굵은히피펌', '미용실', '먹방', 'vlog', '히피펌 브이로그']",마복필,50675964,198000,134,"['시즌', '그리팅', '포토팩', '시그', '시그', '포토팩', '런쥔', '대학생', '휴학생', '브이로그', '하울', '일상', '해찬', '마크', '이동혁', '황인준', '이용복', '마복필', '포카', '정리', '커버', '노래', 'vlog', 'nct', 'u', 'nct', 'dream', 'nct', '127', '현진', '승민', '리노', '직캠', '콜렉트북', '바인더', '더비', '캐럿', '아미', '모아', '데이식스', '마이데이', '키노깡', '스쿨키트', '생카', '슈퍼엠', '온앤오프', '더보이즈', 'SKZ', 'X', 'MD', '온콘', '굿즈', '팬미팅', '영통팬싸', '늦덕', '카페', '네일아트', '웃긴', '영상', '포장', '황프', '뽁프', '런프', '드프', '정프', '젠프', '알바', '도아트', '콜북', '킹덤']"
DV7NSbX6PoU,날 안 좋아하는 남자 SUB,Entertainment,588856,5~10min,6038.0,508.0,2024-06-15,2024-06-20,"['드라마', 'web drama', '남사친', '여사친', '로멘스', '연애', '사랑', 'love', '대학교', '대학생활', '동현', '지은', '바람', '썸', '대학동거', '동거', '파트너', '정신적사랑', '육체적사랑']",짧은대본 ShortPaper,685446949,1240000,455,"['웹드라마', '연애', '사랑', '짧대', '공감', '짧게말해서', '썸남', '썸녀', '남사친', '여사친', 'web', 'drama']"
